01-04-2019,47.91,47.919998,47.095001,47.810001,46.419838,111448000
02-04-2019,47.772499,48.615002,47.762501,48.505001,47.09462,91062800
03-04-2019,48.3125,49.125,48.287498,48.837502,47.417465,93087200
04-04-2019,48.697498,49.092499,48.285,48.922501,47.499989,76457200
05-04-2019,49.112499,49.275002,48.982498,49.25,47.817966,74106400
08-04-2019,49.105,50.057499,49.084999,50.025002,48.570431,103526800
09-04-2019,50.080002,50.712502,49.807499,49.875,48.424786,143072800
10-04-2019,49.669998,50.185001,49.544998,50.154999,48.696644,86781200
11-04-2019,50.212502,50.25,49.610001,49.737499,48.29129,83603200
12-04-2019,49.799999,50.035,49.052502,49.717499,48.271873,111042800
15-04-2019,49.645,49.962502,49.502499,49.807499,48.359257,70146400
16-04-2019,49.865002,50.342499,49.639999,49.8125,48.364113,102785600
17-04-2019,49.884998,50.845001,49.6525,50.782501,49.305901,115627200
18-04-2019,50.779999,51.037498,50.630001,50.965,49.483101,96783200
22-04-2019,50.7075,51.235001,50.584999,51.1325,49.645725,77758000
23-04-2019,51.107498,51.9375,50.974998,51.869999,50.361778,93292000
24-04-2019,51.84,52.119999,51.762501,51.790001,50.284107,70162400
25-04-2019,51.7075,51.939999,51.279999,51.32,49.827778,74172800
26-04-2019,51.224998,51.25,50.529999,51.075001,49.589897,74596400
29-04-2019,51.099998,51.4925,50.965,51.1525,49.665138,88818800
30-04-2019,50.764999,50.849998,49.7775,50.1675,48.708786,186139600
01-05-2019,52.470001,53.827499,52.307499,52.630001,51.099686,259309200
02-05-2019,52.459999,53.162498,52.032501,52.287498,50.767147,127985200
03-05-2019,52.7225,52.959999,52.557499,52.9375,51.398239,83569600
06-05-2019,51.072498,52.209999,50.875,52.119999,50.604511,129772400
07-05-2019,51.470001,51.855,50.2075,50.715,49.240372,155054800
08-05-2019,50.474998,51.334999,50.4375,50.724998,49.250072,105358000
09-05-2019,50.099998,50.419998,49.165001,50.18,48.720924,139634400
10-05-2019,49.355,49.712502,48.192501,49.294998,48.045967,164834800
13-05-2019,46.927502,47.369999,45.712502,46.43,45.253563,229722400
14-05-2019,46.602501,47.424999,46.352501,47.165001,45.969936,146118800
15-05-2019,46.567501,47.9375,46.505001,47.73,46.520626,106178800
16-05-2019,47.477501,48.1175,47.209999,47.52,46.315948,132125600
17-05-2019,46.732498,47.724998,46.689999,47.25,46.052788,131516400
20-05-2019,45.880001,46.087502,45.07,45.772499,44.612732,154449200
21-05-2019,46.305,47,46.174999,46.650002,45.467987,113459200
22-05-2019,46.165001,46.427502,45.637501,45.695,44.537186,118994400
23-05-2019,44.950001,45.134998,44.452499,44.915001,43.776951,146118800
24-05-2019,45.049999,45.535,44.654999,44.7425,43.608826,94858800
28-05-2019,44.73,45.147499,44.477501,44.557499,43.428513,111792800
29-05-2019,44.105,44.837502,44,44.345001,43.221394,113924800
30-05-2019,44.487499,44.807499,44.1675,44.575001,43.445564,84873600
31-05-2019,44.057499,44.497501,43.747501,43.767502,42.658524,108174400
03-06-2019,43.900002,44.48,42.567501,43.325001,42.22723,161584400
04-06-2019,43.860001,44.9575,43.630001,44.91,43.772076,123872000
05-06-2019,46.07,46.247501,45.285,45.634998,44.478706,119093600
06-06-2019,45.77,46.3675,45.537498,46.305,45.131729,90105200
07-06-2019,46.627499,47.98,46.442501,47.537498,46.333,122737600
10-06-2019,47.952499,48.842499,47.904999,48.145,46.92511,104883600
11-06-2019,48.715,49,48.400002,48.702499,47.468479,107731600
12-06-2019,48.487499,48.9925,48.3475,48.547501,47.317413,73012800
13-06-2019,48.674999,49.197498,48.400002,48.537498,47.307674,86698400
14-06-2019,47.887501,48.397499,47.575001,48.185001,46.964096,75046000
17-06-2019,48.224998,48.740002,48.0425,48.4725,47.244312,58676400
18-06-2019,49.012501,50.072498,48.802502,49.612499,48.355431,106204000
19-06-2019,49.919998,49.970001,49.327499,49.467499,48.2141,84496800
20-06-2019,50.092499,50.1525,49.5075,49.865002,48.601532,86056000
21-06-2019,49.700001,50.212502,49.537498,49.695,48.435837,191202400
24-06-2019,49.634998,50.040001,49.5425,49.645,48.3871,72881600
25-06-2019,49.607498,49.814999,48.822498,48.892502,47.653667,84281200
26-06-2019,49.442501,50.247501,49.337502,49.950001,48.68438,104270000
27-06-2019,50.072498,50.392502,49.892502,49.935001,48.66975,83598800
28-06-2019,49.669998,49.875,49.262501,49.48,48.226284,124442400
01-07-2019,50.7925,51.122501,50.162498,50.387501,49.110794,109012000
02-07-2019,50.352501,50.782501,50.34,50.682499,49.398315,67740800
03-07-2019,50.82,51.110001,50.672501,51.102501,49.807671,45448000
05-07-2019,50.837502,51.27,50.724998,51.057499,49.763813,69062000
08-07-2019,50.202499,50.349998,49.602501,50.005001,48.737984,101354400
09-07-2019,49.799999,50.377499,49.702499,50.310001,49.035248,82312000
10-07-2019,50.462502,50.932499,50.389999,50.807499,49.520153,71588400
11-07-2019,50.827499,51.0975,50.427502,50.4375,49.159519,80767200
12-07-2019,50.612499,51,50.549999,50.825001,49.537205,70380800
15-07-2019,51.022499,51.467499,51,51.302502,50.002609,67789600
16-07-2019,51.147499,51.5275,50.875,51.125,49.829605,67467200
17-07-2019,51.012501,51.272499,50.817501,50.837502,49.549393,56430000
18-07-2019,51,51.470001,50.924999,51.415001,50.112259,74162400
19-07-2019,51.447498,51.625,50.59,50.647499,49.364197,83717200
22-07-2019,50.912498,51.807499,50.9025,51.805,50.492371,89111600
23-07-2019,52.115002,52.227501,51.822498,52.209999,50.887108,73420800
24-07-2019,51.9175,52.287498,51.7925,52.1675,50.845699,59966400
25-07-2019,52.2225,52.310001,51.682499,51.755001,50.443649,55638400
26-07-2019,51.869999,52.432499,51.785,51.935001,50.61908,70475600
29-07-2019,52.115002,52.66,52.110001,52.419998,51.091785,86693600
30-07-2019,52.189999,52.540001,51.827499,52.195,50.87249,135742800
31-07-2019,54.105,55.342499,52.825001,53.259998,51.9105,277125600
01-08-2019,53.474998,54.5075,51.685001,52.107498,50.787205,216071600
02-08-2019,51.3825,51.607498,50.407501,51.005001,49.712643,163448400
05-08-2019,49.497501,49.662498,48.145,48.334999,47.110291,209572000
06-08-2019,49.077499,49.517502,48.509998,49.25,48.00211,143299200
07-08-2019,48.852501,49.889999,48.455002,49.759998,48.499184,133457600
08-08-2019,50.049999,50.8825,49.8475,50.857498,49.568882,108038000
09-08-2019,50.325001,50.689999,49.822498,50.247501,49.160419,98478800
12-08-2019,49.904999,50.512501,49.787498,50.119999,49.035671,89927600
13-08-2019,50.255001,53.035,50.119999,52.2425,51.112247,188874000
14-08-2019,50.790001,51.610001,50.647499,50.6875,49.590893,146189600
15-08-2019,50.865002,51.285,49.9175,50.435001,49.343861,108909600
16-08-2019,51.07,51.790001,50.959999,51.625,50.508118,110481600
19-08-2019,52.654999,53.182499,52.5075,52.587502,51.449791,97654400
20-08-2019,52.720001,53.337502,52.580002,52.59,51.452232,107537200
21-08-2019,53.247501,53.412498,52.900002,53.16,52.009907,86141600
22-08-2019,53.297501,53.610001,52.6875,53.115002,51.965881,89014800
23-08-2019,52.357498,53.012501,50.25,50.66,49.56398,187272000
26-08-2019,51.465,51.797501,51.264999,51.622501,50.505672,104174400
27-08-2019,51.965,52.137501,50.8825,51.040001,49.935768,103493200
28-08-2019,51.025002,51.43,50.830002,51.3825,50.270851,63755200
29-08-2019,52.125,52.330002,51.665001,52.252499,51.122036,83962000
30-08-2019,52.540001,52.612499,51.799999,52.185001,51.055996,84573600
03-09-2019,51.607498,51.744999,51.055,51.424999,50.312435,80092000
04-09-2019,52.0975,52.369999,51.830002,52.297501,51.166061,76752400
05-09-2019,53,53.4925,52.877499,53.32,52.166451,95654800
06-09-2019,53.512501,53.605,53.127499,53.314999,52.161549,77449200
09-09-2019,53.709999,54.110001,52.767502,53.5425,52.384125,109237600
10-09-2019,53.465,54.195,52.927502,54.174999,53.002945,127111600
11-09-2019,54.517502,55.927502,54.432499,55.897499,54.688179,177158400
12-09-2019,56.200001,56.605,55.715,55.772499,54.565887,128906800
13-09-2019,55,55.197498,54.255001,54.6875,53.504356,159053200
16-09-2019,54.432499,55.032501,54.389999,54.974998,53.785637,84632400
17-09-2019,54.990002,55.205002,54.779999,55.174999,53.981308,73274800
18-09-2019,55.264999,55.712502,54.860001,55.692501,54.487614,101360000
19-09-2019,55.502499,55.939999,55.092499,55.240002,54.044903,88242400
20-09-2019,55.345001,55.639999,54.3675,54.432499,53.254875,221652400
23-09-2019,54.737499,54.959999,54.412498,54.68,53.497021,76662000
24-09-2019,55.2575,55.622501,54.297501,54.419998,53.242645,124763200
25-09-2019,54.637501,55.375,54.285,55.2575,54.062019,87613600
26-09-2019,55,55.235001,54.7075,54.9725,53.783192,75334000
27-09-2019,55.134998,55.240002,54.32,54.705002,53.521477,101408000
30-09-2019,55.224998,56.145,55.197498,55.9925,54.781124,103909600
01-10-2019,56.267502,57.055,56.049999,56.147499,54.932762,139223200
02-10-2019,55.764999,55.895,54.482498,54.740002,53.555721,138449200
03-10-2019,54.607498,55.240002,53.782501,55.205002,54.010662,114426000
04-10-2019,56.41,56.872501,55.9725,56.752499,55.524673,138478800
07-10-2019,56.567501,57.482498,56.459999,56.764999,55.536915,122306000
08-10-2019,56.455002,57.014999,56.0825,56.099998,54.886299,111820000
09-10-2019,56.7575,56.947498,56.41,56.7575,55.529568,74770400
10-10-2019,56.982498,57.610001,56.825001,57.522499,56.278019,113013600
11-10-2019,58.237499,59.41,58.077499,59.052502,57.774921,166795600
14-10-2019,58.724998,59.532501,58.6675,58.967499,57.691761,96427600
15-10-2019,59.0975,59.412498,58.720001,58.830002,57.55724,87360000
16-10-2019,58.342499,58.810001,58.299999,58.592499,57.324871,73903200
17-10-2019,58.772499,59.037498,58.380001,58.82,57.547447,67585200
18-10-2019,58.647499,59.395,58.572498,59.102501,57.823837,97433600
21-10-2019,59.380001,60.247501,59.330002,60.127499,58.826664,87247200
22-10-2019,60.290001,60.549999,59.904999,59.990002,58.692139,82293600
23-10-2019,60.525002,60.810001,60.305,60.794998,59.479721,75828800
24-10-2019,61.127499,61.200001,60.452499,60.895,59.57756,69275200
25-10-2019,60.790001,61.682499,60.720001,61.645,60.311333,73477200
28-10-2019,61.855,62.3125,61.68,62.262501,60.915466,96572800
29-10-2019,62.2425,62.4375,60.642502,60.822498,59.506626,142839600
30-10-2019,61.189999,61.325001,60.302502,60.814999,59.499283,124522000
31-10-2019,61.810001,62.2925,59.314999,62.189999,60.844543,139162000
01-11-2019,62.384998,63.982498,62.290001,63.955002,62.571358,151125200
04-11-2019,64.332497,64.462502,63.845001,64.375,62.982269,103272000
05-11-2019,64.262497,64.547501,64.080002,64.282501,62.891781,79897600
06-11-2019,64.192497,64.372498,63.842499,64.309998,62.918671,75864400
07-11-2019,64.684998,65.087502,64.527496,64.857498,63.64484,94940400
08-11-2019,64.672501,65.110001,64.212502,65.035004,63.819019,69986400
11-11-2019,64.574997,65.6175,64.57,65.550003,64.324387,81821200
12-11-2019,65.387497,65.697502,65.230003,65.489998,64.265511,87388800
13-11-2019,65.282501,66.195,65.267502,66.1175,64.881287,102734400
14-11-2019,65.9375,66.220001,65.525002,65.660004,64.432327,89182800
15-11-2019,65.919998,66.445,65.752502,66.440002,65.197731,100206400
18-11-2019,66.449997,66.857498,66.057503,66.775002,65.526489,86703200
19-11-2019,66.974998,67,66.347504,66.572502,65.327774,76167200
20-11-2019,66.385002,66.519997,65.099998,65.797501,64.567268,106234400
21-11-2019,65.922501,66.002502,65.294998,65.502502,64.277794,121395200
22-11-2019,65.647499,65.794998,65.209999,65.445,64.221359,65325200
25-11-2019,65.677498,66.610001,65.629997,66.592499,65.347404,84020400
26-11-2019,66.735001,66.790001,65.625,66.072502,64.837128,105207600
27-11-2019,66.394997,66.995003,66.327499,66.959999,65.708015,65235600
29-11-2019,66.650002,67,66.474998,66.8125,65.563278,46617600
02-12-2019,66.817497,67.0625,65.862503,66.040001,64.805229,94487200
03-12-2019,64.577499,64.8825,64.072502,64.862503,63.649742,114430400
04-12-2019,65.267502,65.827499,65.169998,65.434998,64.21154,67181600
05-12-2019,65.947502,66.472504,65.682503,66.394997,65.15358,74424400
06-12-2019,66.870003,67.75,66.824997,67.677498,66.412109,106075600
09-12-2019,67.5,67.699997,66.227501,66.730003,65.48233,128042400
10-12-2019,67.150002,67.517502,66.464996,67.120003,65.865036,90420400
11-12-2019,67.202499,67.775002,67.125,67.692497,66.426826,78756800
12-12-2019,66.945,68.139999,66.830002,67.864998,66.596107,137310400
13-12-2019,67.864998,68.824997,67.732498,68.787498,67.501366,133587600
16-12-2019,69.25,70.197502,69.245003,69.964996,68.65683,128186000
17-12-2019,69.892502,70.442497,69.699997,70.102501,68.791763,114158400
18-12-2019,69.949997,70.474998,69.779999,69.934998,68.627396,116028400
19-12-2019,69.875,70.294998,69.737503,70.004997,68.696091,98369200
20-12-2019,70.557503,70.662498,69.639999,69.860001,68.55381,275978000
23-12-2019,70.1325,71.0625,70.092499,71,69.672485,98572000
24-12-2019,71.172501,71.222504,70.730003,71.067497,69.738716,48478800
26-12-2019,71.205002,72.495003,71.175003,72.477501,71.122368,93121200
27-12-2019,72.779999,73.4925,72.029999,72.449997,71.095375,146266000
30-12-2019,72.364998,73.172501,71.305,72.879997,71.517326,144114400
31-12-2019,72.482498,73.419998,72.379997,73.412498,72.039879,100805600
02-01-2020,74.059998,75.150002,73.797501,75.087502,73.683571,135480400
03-01-2020,74.287498,75.144997,74.125,74.357498,72.967216,146322800
06-01-2020,73.447502,74.989998,73.1875,74.949997,73.548637,118387200
07-01-2020,74.959999,75.224998,74.370003,74.597504,73.202728,108872000
08-01-2020,74.290001,76.110001,74.290001,75.797501,74.380295,132079200
09-01-2020,76.809998,77.607498,76.550003,77.407501,75.960182,170108400
10-01-2020,77.650002,78.167503,77.0625,77.582497,76.131912,140644800
13-01-2020,77.910004,79.267502,77.787498,79.239998,77.758423,121532000
14-01-2020,79.175003,79.392502,78.042503,78.169998,76.708427,161954400
15-01-2020,77.962502,78.875,77.387497,77.834999,76.379692,121923600
16-01-2020,78.397499,78.925003,78.022499,78.809998,77.336464,108829200
17-01-2020,79.067497,79.684998,78.75,79.682503,78.192657,137816400
21-01-2020,79.297501,79.754997,79,79.142502,77.66275,110843200
22-01-2020,79.644997,79.997498,79.327499,79.425003,77.939972,101832400
23-01-2020,79.480003,79.889999,78.912498,79.807503,78.315308,104472000
24-01-2020,80.0625,80.832497,79.379997,79.577499,78.089607,146537600
27-01-2020,77.514999,77.942497,76.220001,77.237503,75.793365,161940000
28-01-2020,78.150002,79.599998,78.047501,79.422501,77.937515,162234000
29-01-2020,81.112503,81.962502,80.345001,81.084999,79.568932,216229200
30-01-2020,80.135002,81.022499,79.6875,80.967499,79.453621,126743200
31-01-2020,80.232498,80.669998,77.072502,77.377502,75.930763,199588400
03-02-2020,76.074997,78.372498,75.555,77.165001,75.722221,173788400
04-02-2020,78.827499,79.910004,78.407501,79.712502,78.222099,136616400
05-02-2020,80.879997,81.190002,79.737503,80.362503,78.859947,118826800
06-02-2020,80.642502,81.305,80.065002,81.302498,79.782364,105425600
07-02-2020,80.592499,80.849998,79.5,80.0075,78.697914,117684000
10-02-2020,78.544998,80.387497,78.462502,80.387497,79.071671,109348800
11-02-2020,80.900002,80.974998,79.677498,79.902496,78.59462,94323200
12-02-2020,80.3675,81.805,80.3675,81.800003,80.461067,113730400
13-02-2020,81.047501,81.555,80.837502,81.217499,79.888107,94747600
14-02-2020,81.184998,81.495003,80.712502,81.237503,79.907768,80113600
18-02-2020,78.839996,79.9375,78.652496,79.75,78.444626,152531200
19-02-2020,80,81.142502,80,80.904999,79.580711,93984000
20-02-2020,80.657501,81.162498,79.552498,80.074997,78.764297,100566000
21-02-2020,79.654999,80.112503,77.625,78.262497,76.981468,129554000
24-02-2020,74.315002,76.044998,72.307503,74.544998,73.324821,222195200
25-02-2020,75.237503,75.6325,71.532501,72.019997,70.841141,230673600
26-02-2020,71.6325,74.470001,71.625,73.162498,71.964951,198054800
27-02-2020,70.275002,71.5,68.239998,68.379997,67.260719,320605600
28-02-2020,64.315002,69.602501,64.092499,68.339996,67.221382,426510000
02-03-2020,70.57,75.360001,69.43,74.702499,73.479744,341397200
03-03-2020,75.917503,76,71.449997,72.330002,71.146072,319475600
04-03-2020,74.110001,75.849998,73.282501,75.684998,74.446159,219178400
05-03-2020,73.879997,74.887497,72.852501,73.230003,72.031349,187572800
06-03-2020,70.5,72.705002,70.307503,72.2575,71.074768,226176800
09-03-2020,65.9375,69.522499,65.75,66.542503,65.453308,286744800
10-03-2020,69.285004,71.610001,67.342499,71.334999,70.167351,285290000
11-03-2020,69.347504,70.305,67.964996,68.857498,67.730408,255598800
12-03-2020,63.985001,67.5,62,62.057499,61.041714,418474000
13-03-2020,66.222504,69.980003,63.237499,69.4925,68.355026,370732000
16-03-2020,60.487499,64.769997,60,60.552502,59.561352,322423600
17-03-2020,61.877499,64.402496,59.599998,63.215,62.180275,324056000
18-03-2020,59.942501,62.5,59.279999,61.6675,60.658104,300233600
19-03-2020,61.8475,63.209999,60.6525,61.195,60.193336,271857200
20-03-2020,61.794998,62.9575,57,57.310001,56.371929,401693200
23-03-2020,57.02,57.125,53.1525,56.092499,55.174351,336752800
24-03-2020,59.09,61.922501,58.575001,61.720001,60.709743,287531200
25-03-2020,62.6875,64.5625,61.075001,61.380001,60.375309,303602000
26-03-2020,61.630001,64.669998,61.59,64.610001,63.552444,252087200
27-03-2020,63.1875,63.967499,61.762501,61.935001,60.921223,204216800
30-03-2020,62.685001,63.880001,62.349998,63.702499,62.659794,167976400
31-03-2020,63.900002,65.622498,63,63.572498,62.531918,197002000
01-04-2020,61.625,62.18,59.782501,60.227501,59.241673,176218400
02-04-2020,60.084999,61.287498,59.224998,61.232498,60.230213,165934000
03-04-2020,60.700001,61.424999,59.7425,60.352501,59.364628,129880000
06-04-2020,62.724998,65.777496,62.345001,65.6175,64.543442,201820400
07-04-2020,67.699997,67.925003,64.75,64.857498,63.795887,202887200
08-04-2020,65.684998,66.842499,65.307503,66.517502,65.428711,168895200
09-04-2020,67.175003,67.517502,66.175003,66.997498,65.900871,161834800
13-04-2020,67.077499,68.425003,66.457497,68.3125,67.194336,131022800
14-04-2020,70,72.0625,69.512497,71.762497,70.587852,194994800
15-04-2020,70.599998,71.582497,70.157501,71.107498,69.943581,131154400
16-04-2020,71.845001,72.050003,70.587502,71.672501,70.499321,157125200
17-04-2020,71.172501,71.737503,69.214996,70.699997,69.542763,215250000
20-04-2020,69.487503,70.419998,69.212502,69.232498,68.099274,130015200
21-04-2020,69.07,69.3125,66.357498,67.092499,65.994293,180991600
22-04-2020,68.402496,69.474998,68.050003,69.025002,67.895172,116862400
23-04-2020,68.967499,70.4375,68.717499,68.7575,67.63205,124814400
24-04-2020,69.300003,70.752502,69.25,70.7425,69.584557,126161200
27-04-2020,70.449997,71.135002,69.987503,70.792503,69.633736,117087600
28-04-2020,71.269997,71.457497,69.550003,69.644997,68.50502,112004800
29-04-2020,71.182503,72.417503,70.972504,71.932503,70.755089,137280800
30-04-2020,72.489998,73.6325,72.087502,73.449997,72.247734,183064000
01-05-2020,71.5625,74.75,71.462502,72.267502,71.084602,240616800
04-05-2020,72.292503,73.422501,71.580002,73.290001,72.09037,133568000
05-05-2020,73.764999,75.25,73.614998,74.389999,73.172356,147751200
06-05-2020,75.114998,75.809998,74.717499,75.157501,73.927292,142333600
07-05-2020,75.805,76.292503,75.4925,75.934998,74.69207,115215200
08-05-2020,76.410004,77.587502,76.072502,77.532501,76.469864,133838400
11-05-2020,77.025002,79.262497,76.809998,78.752502,77.673149,145946400
12-05-2020,79.457497,79.922501,77.727501,77.852501,76.785469,162301200
13-05-2020,78.037498,78.987503,75.802498,76.912498,75.85836,200622400
14-05-2020,76.127502,77.447502,75.3825,77.385002,76.324387,158929200
15-05-2020,75.087502,76.974998,75.052498,76.927498,75.873161,166348400
18-05-2020,78.292503,79.125,77.580002,78.739998,77.660812,135178400
19-05-2020,78.7575,79.629997,78.252502,78.285004,77.212067,101729600
20-05-2020,79.169998,79.879997,79.129997,79.807503,78.713684,111504800
21-05-2020,79.665001,80.222504,78.967499,79.212502,78.126831,102688800
22-05-2020,78.942497,79.807503,78.837502,79.722504,78.629845,81803200
26-05-2020,80.875,81.059998,79.125,79.182503,78.097252,125522000
27-05-2020,79.035004,79.677498,78.272499,79.527496,78.437515,112945200
28-05-2020,79.192497,80.860001,78.907501,79.5625,78.472038,133560800
29-05-2020,79.8125,80.287498,79.1175,79.485001,78.395607,153532400
01-06-2020,79.4375,80.587502,79.302498,80.462502,79.359711,80791200
02-06-2020,80.1875,80.860001,79.732498,80.834999,79.727097,87642800
03-06-2020,81.165001,81.550003,80.574997,81.279999,80.165993,104491200
04-06-2020,81.097504,81.404999,80.195,80.580002,79.475586,87560400
05-06-2020,80.837502,82.9375,80.807503,82.875,81.739136,137250400
08-06-2020,82.5625,83.400002,81.830002,83.364998,82.222427,95654400
09-06-2020,83.035004,86.402496,83.002502,85.997498,84.818848,147712400
10-06-2020,86.974998,88.692497,86.522499,88.209999,87.001015,166651600
11-06-2020,87.327499,87.764999,83.870003,83.974998,82.824051,201662400
12-06-2020,86.18,86.949997,83.555,84.699997,83.539116,200146000
15-06-2020,83.3125,86.419998,83.144997,85.747498,84.572266,138808800
16-06-2020,87.864998,88.300003,86.18,88.019997,86.813614,165428800
17-06-2020,88.787498,88.849998,87.772499,87.897499,86.692787,114406400
18-06-2020,87.852501,88.362503,87.305,87.932503,86.727325,96820400
19-06-2020,88.660004,89.139999,86.287498,87.43,86.231712,264476000
22-06-2020,87.834999,89.864998,87.787498,89.717499,88.487846,135445200
23-06-2020,91,93.095001,90.567497,91.6325,90.376602,212155600
24-06-2020,91.25,92.197502,89.629997,90.014999,88.781281,192623200
25-06-2020,90.175003,91.25,89.392502,91.209999,89.9599,137522400
26-06-2020,91.102501,91.330002,88.254997,88.407501,87.195816,205256800
29-06-2020,88.3125,90.542503,87.82,90.445,89.205383,130646000
30-06-2020,90.019997,91.495003,90,91.199997,89.950035,140223200
01-07-2020,91.279999,91.839996,90.977501,91.027496,89.779892,110737200
02-07-2020,91.962502,92.6175,90.910004,91.027496,89.779892,114041600
06-07-2020,92.5,93.945,92.467499,93.462502,92.181526,118655600
07-07-2020,93.852501,94.654999,93.057503,93.172501,91.8955,112424400
08-07-2020,94.18,95.375,94.089996,95.342499,94.035751,117092000
09-07-2020,96.262497,96.317497,94.672501,95.752502,94.440132,125642800
10-07-2020,95.334999,95.980003,94.705002,95.919998,94.605354,90257200
13-07-2020,97.264999,99.955002,95.2575,95.477501,94.168915,191649200
14-07-2020,94.839996,97.254997,93.877502,97.057503,95.727264,170989200
15-07-2020,98.989998,99.247498,96.489998,97.724998,96.385597,153198000
16-07-2020,96.5625,97.404999,95.904999,96.522499,95.199585,110577600
17-07-2020,96.987503,97.147499,95.839996,96.327499,95.007263,92186800
20-07-2020,96.417503,98.5,96.0625,98.357498,97.009445,90318000
21-07-2020,99.172501,99.25,96.7425,97,95.67054,103433200
22-07-2020,96.692497,97.974998,96.602501,97.272499,95.939308,89001600
23-07-2020,96.997498,97.077499,92.010002,92.845001,91.572502,197004400
24-07-2020,90.987503,92.970001,89.144997,92.614998,91.345634,185438800
27-07-2020,93.709999,94.904999,93.480003,94.809998,93.510559,121214000
28-07-2020,94.3675,94.550003,93.247498,93.252502,91.974419,103625600
29-07-2020,93.75,95.230003,93.712502,95.040001,93.737419,90329200
30-07-2020,94.1875,96.297501,93.767502,96.190002,94.871651,158130000
31-07-2020,102.885002,106.415001,100.824997,106.260002,104.803642,374336800
03-08-2020,108.199997,111.637497,107.892502,108.9375,107.444427,308151200
04-08-2020,109.1325,110.790001,108.387497,109.665001,108.161957,173071600
05-08-2020,109.377502,110.392502,108.897499,110.0625,108.554008,121776800
06-08-2020,110.404999,114.412498,109.797501,113.902496,112.341385,202428800
07-08-2020,113.205002,113.675003,110.292503,111.112503,109.787209,198045600
10-08-2020,112.599998,113.775002,110,112.727501,111.382942,212403600
11-08-2020,111.970001,112.482498,109.107498,109.375,108.070435,187902400
12-08-2020,110.497498,113.275002,110.297501,113.010002,111.662079,165598000
13-08-2020,114.43,116.042503,113.927498,115.010002,113.638229,210082000
14-08-2020,114.830002,115,113.044998,114.907501,113.536942,165565200
17-08-2020,116.0625,116.087502,113.962502,114.607498,113.240517,119561600
18-08-2020,114.352501,116,114.0075,115.5625,114.184128,105633600
19-08-2020,115.982498,117.162498,115.610001,115.707497,114.327408,145538000
20-08-2020,115.75,118.392502,115.732498,118.275002,116.864288,126907200
21-08-2020,119.262497,124.8675,119.25,124.370003,122.886589,338054800
24-08-2020,128.697495,128.785004,123.9375,125.857498,124.356346,345937600
25-08-2020,124.697502,125.18,123.052498,124.824997,123.336143,211495600
26-08-2020,126.18,126.9925,125.082497,126.522499,125.01342,163022400
27-08-2020,127.142502,127.485001,123.832497,125.010002,123.518959,155552400
